accessionId	version	lastUpdated	created	lastUpdatedBy	createdBy	title	dateExpression	dateBegin	dateEnd	bulkDateBegin	bulkDateEnd	extentNumber	containerSummary	extentType	displayCreator	displayRepository	displaySource	restrictionsApply	accessionNumber1	accessionNumber2	accessionNumber3	accessionNumber4	accessionDate	resourceType	description	inventory	conditionNote	acquisitionType	acknowledgementDate	agreementSentDate	agreementReceivedDate	processingPlan	accessionProcessedDate	accessionDispositionNote	retentionRule	cataloged	rightsTransferred	catalogedNote	accessRestrictionsNote	useRestrictionsNote	generalAccessionNote	processingPriority	processors	processingStatus	acknowledgementSent	agreementSent	agreementReceived	accessionProcessed	accessRestrictions	useRestrictions	catalogedDate	rightsTransferredDate	processingStartedDate	rightsTransferredNote	userDefinedDate1	userDefinedDate2	userDefinedBoolean1	userDefinedBoolean2	userDefinedInteger1	userDefinedInteger2	userDefinedReal1	userDefinedReal2	userDefinedString1	userDefinedString2	userDefinedString3	userDefinedText1	userDefinedText2	userDefinedText3	userDefinedText4	repositoryId
822	2	2011-11-05 20:22:56.393	2011-06-13 07:35:30.317	johnemm	johnemm	Heloise H. Cruzat Papers		NULL	NULL	NULL	NULL	NULL			Cruzat, Heloise H.	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	0000	33	x		1911-01-01 00:00:00.000	Manuscripts - Florida History Collections					NULL	NULL	NULL		NULL			1	0	MS 19							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms19pky.xml							1
823	4	2012-01-26 08:06:46.737	2011-06-13 07:35:30.317	johnemm	johnemm	John Wilson Croker Papers		NULL	NULL	NULL	NULL	NULL	2 boxes		Croker, John Wilson	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	1964	1	x		1964-01-01 00:00:00.000	Manuscripts - General Collections				Purchase	NULL	NULL	NULL		NULL			1	0	MS Group 20			Purchased from Hamilton and Barker for $450 in 1964. An addition was bought in Feb 1967 from Hamilton and Barker.				NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms20.xml							1
824	3	2011-12-13 07:26:53.250	2011-06-13 07:35:30.333	johnemm	johnemm	J. Broward Culpepper Papers		NULL	NULL	NULL	NULL	NULL			Culpepper, J. Broward	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida	Culpepper, J. Broward, 1907-	0	0000	35	x		1911-01-01 00:00:00.000	Manuscripts - Florida History Collections				Gift	NULL	NULL	NULL		NULL			1	0	MS 20							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms20pky.xml							1
825	13	2012-01-26 08:58:02.293	2011-06-13 07:35:30.333	johnemm	johnemm	John D. MacDonald Collection		NULL	NULL	NULL	NULL	NULL			MacDonald, John D., (John Dann)	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida	MacDonald, John D.,  (John Dann), 1916-1986	0	1963	1	x		1963-01-01 00:00:00.000	Manuscripts - Literary Collections				Gift	NULL	NULL	NULL		NULL			1	0	MS Group 21			Original acquisition in 1963-1968 (16-18 boxes). 5 boxes received March 1969. 12 boxes of typescripts, letters, articles received 1978-1979. 1 box of novels was received 5/29/1979. 1 box of pulps, correspondence received 6/6/79. 8 boxes received 12/10/1969. 4 boxes received 8/21/1973. 1 box received March 1974. 6 boxes received July 1974. 3 boxes received 8/13/1975.				NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms21.xml							1
826	2	2011-11-05 20:33:48.210	2011-06-13 07:35:30.350	johnemm	johnemm	William Davenport Papers		NULL	NULL	NULL	NULL	NULL			Davenport, William	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	0000	37	x		1911-01-01 00:00:00.000	Manuscripts - Florida History Collections					NULL	NULL	NULL		NULL			1	0	MS 22							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms22.xml							1
827	3	2011-12-13 07:27:45.843	2011-06-13 07:35:30.350	johnemm	johnemm	John Henry Davis Papers		NULL	NULL	NULL	NULL	NULL			Davis, John Henry	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida	Davis, John Henry, 1901-1978?	0	0000	38	x		1911-01-01 00:00:00.000	Manuscripts - Florida History Collections				Gift	NULL	NULL	NULL		NULL			1	0	MS 23							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms23.xml							1
828	3	2012-01-26 08:02:40.407	2011-06-13 07:35:30.367	johnemm	johnemm	Haitiana Collection		NULL	NULL	NULL	NULL	NULL	Approximately 211 items.			Special and Area Studies Collections, George A. Smathers Libraries, University of Florida	Fisher, Kurt	0	1965	3	x		1965-01-01 00:00:00.000	Manuscripts - Latin American and Caribbean Collections				Purchase	NULL	NULL	NULL		NULL			1	0	MS Group 23			Purchased from Kurt Fisher (some of the items are gifts from Fisher).				NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms23gm.xml							1
829	2	2011-11-05 20:43:26.527	2011-06-13 07:35:30.380	johnemm	johnemm	Robert N. "Bert" Dosh Papers		NULL	NULL	NULL	NULL	NULL			Dosh, Robert N.	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	0000	40	x		1911-01-01 00:00:00.000	Manuscripts - Florida History Collections					NULL	NULL	NULL		NULL			1	0	MS 25							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms25.xml							1
830	1	2011-11-03 08:01:59.287	2011-06-13 07:35:30.380	johnemm	johnemm	Election Returns by County in Florida		NULL	NULL	NULL	NULL	NULL				Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	0000	41	x		1911-01-01 00:00:00.000	Manuscripts - Political Collections					NULL	NULL	NULL		NULL			1	0	MS 26							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms26.xml							1
831	4	2012-01-23 10:23:18.867	2011-06-13 07:35:30.397	johnemm	johnemm	Charles Hull Ewing Papers		NULL	NULL	NULL	NULL	NULL			Ewing, Charles Hull	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida	Hocking, Katherine Ewing	0	1976	1	x		1976-01-01 00:00:00.000	Manuscripts - Florida History Collections				Gift	NULL	NULL	NULL		NULL			1	0	MS 27							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms27.xml							1
832	2	2011-11-23 10:24:26.003	2011-06-13 07:35:30.397	johnemm	johnemm	Fernandina Dock and Realty Company Records		NULL	NULL	NULL	NULL	NULL			Fernandina Dock and Realty Company (Fla.)	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	0000	42	x		1911-01-01 00:00:00.000	Manuscripts - Florida History Collections					NULL	NULL	NULL		NULL			1	0	MS 28							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms28.xml							1
833	3	2012-01-26 08:06:10.737	2011-06-13 07:35:30.413	johnemm	johnemm	Roebling Family Genealogical Chart		NULL	NULL	NULL	NULL	NULL			Roebling family	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	1967	1	0530		1967-05-30 00:00:00.000	Manuscripts - General Collections				Gift	NULL	NULL	NULL		NULL			0	0	Create catalog record.						Processed	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms28gm							1
834	3	2011-12-13 07:28:23.017	2011-06-13 07:35:30.413	johnemm	johnemm	Florida House of Representatives Select Committee on Reapportionment Records		NULL	NULL	NULL	NULL	NULL			Florida. Legislature. House of Representatives. Select Committee on Reapportionment.	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida	Dauer, Manning Julian, 1909-1987	0	0000	44	x		1911-01-01 00:00:00.000	Manuscripts - Florida History Collections				Gift	NULL	NULL	NULL		NULL			1	0	MS 29							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms29.xml							1
835	3	2012-01-26 08:07:38.787	2011-06-13 07:35:30.427	johnemm	johnemm	Richard Barksdale Harwell Papers		NULL	NULL	NULL	NULL	NULL	3 boxes		Harwell, Richard Barksdale	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	1960	2	x		1960-01-01 00:00:00.000	Manuscripts - General Collections					NULL	NULL	NULL		NULL			1	0	MS Group 30							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms30gm.xml							1
836	2	2011-11-24 08:03:30.387	2011-06-13 07:35:30.427	johnemm	johnemm	State Defense Council of Florida Collection		NULL	NULL	NULL	NULL	NULL			Florida. State Defense Council.	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	0000	46	x		1911-01-01 00:00:00.000	Manuscripts - Florida History Collections					NULL	NULL	NULL		NULL			1	0	MS 30							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms30.xml							1
837	3	2011-12-13 07:28:31.343	2011-06-13 07:35:30.443	johnemm	johnemm	Florida Supreme Court Legislative Reapportionment Case Records		NULL	NULL	NULL	NULL	NULL			Florida. Supreme Court.	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida	Dauer, Manning Julian, 1909-1987	0	0000	47	x		1911-01-01 00:00:00.000	Manuscripts - Florida History Collections				Gift	NULL	NULL	NULL		NULL			1	0	MS 31							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms31pky.xml							1
838	4	2012-01-26 08:08:13.910	2011-06-13 07:35:30.460	johnemm	johnemm	Efraim G. Squier Papers		NULL	NULL	NULL	NULL	NULL	32 items		Squier, Ephraim G.	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida	Bromsen, Maury A.	0	1964	4	x		1964-01-01 00:00:00.000	Manuscripts - Latin American and Caribbean Collections				Purchase	NULL	NULL	NULL		NULL			1	0	Create catalog record.							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms31.xml							1
839	4	2013-02-05 08:05:29.910	2011-06-13 07:35:30.460	johnemm	johnemm	Florida Citrus Mutual Records		NULL	NULL	NULL	NULL	NULL			Florida Citrus Mutual	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida	Florida Citrus Mutual	0	0000	49	x		1911-01-01 00:00:00.000	Manuscripts - Florida History Collections				Gift	NULL	NULL	NULL		NULL			0	0	Record deleted 2/5/2013 (MS 32)							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms32.xml							1
840	5	2012-01-03 09:47:55.820	2011-06-13 07:35:30.473	johnemm	johnemm	Jon Silkin Papers		NULL	NULL	NULL	NULL	NULL			Silkin, Jon	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida	Silkin, Jon	0	1956	1	x		1956-01-01 00:00:00.000	Manuscripts - Literary Collections				Gift	NULL	NULL	NULL		NULL			1	0	MS Group 32							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms32gm							1
841	2	2011-11-24 07:30:33.270	2011-06-13 07:35:30.473	johnemm	johnemm	Florida Constitution Revision Commission Hearings		NULL	NULL	NULL	NULL	NULL			Florida Constitution Revision Commission	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	0000	51	x		1911-01-01 00:00:00.000	Manuscripts - Florida History Collections					NULL	NULL	NULL		NULL			1	0	MS 33							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms33.xml							1
842	3	2012-01-26 08:09:49.583	2011-06-13 07:35:30.490	johnemm	johnemm	Cross Creek Trial (Cason vs. Baskin) Papers		NULL	NULL	NULL	NULL	NULL	3 cartons			Special and Area Studies Collections, George A. Smathers Libraries, University of Florida	May, Philip Stockton, 1891-	0	1967	2	x		1967-01-01 00:00:00.000	Manuscripts - Literary Collections				Gift	NULL	NULL	NULL		NULL			1	0	MS Group 33							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms33gm.xml							1
843	2	2011-11-24 07:36:24.713	2011-06-13 07:35:30.490	johnemm	johnemm	Florida Council on Crime and Delinquency Records		NULL	NULL	NULL	NULL	NULL			Florida Council on Crime and Delinquency	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	0000	53	x		1911-01-01 00:00:00.000	Manuscripts - Florida History Collections					NULL	NULL	NULL		NULL			1	0	ms34							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms34.xml							1
844	3	2011-12-15 15:01:12.520	2011-06-13 07:35:30.507	johnemm	johnemm	Florida Federation of Arts Records		NULL	NULL	NULL	NULL	NULL			Florida Federation of Art	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	0000	54	x		1911-01-01 00:00:00.000	Manuscripts - Florida History Collections					NULL	NULL	NULL		NULL			1	0	ms35							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms35.xml							1
845	3	2012-01-26 08:12:15.100	2011-06-13 07:35:30.537	johnemm	johnemm	Shands Family Papers		NULL	NULL	NULL	NULL	NULL			Shands family	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida	Shands, William A.	0	1967	4	x		1967-10-01 00:00:00.000	Manuscripts - Florida History Collections				Gift	NULL	NULL	NULL		NULL			1	0	Create catalog record.							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms36.xml							1
846	2	2011-11-24 07:42:56.813	2011-06-13 07:35:30.553	johnemm	johnemm	Florida Federation of Women's Clubs Scrapbooks		NULL	NULL	NULL	NULL	NULL			Florida Federation of Women's Clubs	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	0000	56	x		1911-01-01 00:00:00.000	Manuscripts - Florida History Collections					NULL	NULL	NULL		NULL			1	0	ms36							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms36pky.xml							1
847	3	2011-12-13 07:29:06.203	2011-06-13 07:35:30.553	johnemm	johnemm	Florida Historical Society Records		NULL	NULL	NULL	NULL	NULL			Florida Historical Society	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida	Yonge, Julien Chandler, 1879-1962	0	0000	57	x		1911-01-01 00:00:00.000	Manuscripts - Florida History Collections				Gift	NULL	NULL	NULL		NULL			1	0	ms37							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms37.xml							1
848	4	2012-01-26 08:13:59.353	2011-06-13 07:35:30.567	johnemm	johnemm	Richard M. Bartleman Papers		NULL	NULL	NULL	NULL	NULL	1 box		Bartleman, Richard M.	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	1968	2	x		1968-02-01 00:00:00.000	Manuscripts - Latin American and Caribbean Collections				Purchase	NULL	NULL	NULL		NULL			1	0	Create catalog record.			Purchased for $87.50.				NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms37gm.xml							1
849	3	2011-12-12 14:36:17.840	2011-06-13 07:35:30.567	johnemm	johnemm	Florida League of Women Voters Records		NULL	NULL	NULL	NULL	NULL			Florida League of Women Voters.	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida	Florida League of Women Voters.	0	0000	59	x		1911-01-01 00:00:00.000	Manuscripts - Florida History Collections				Gift	NULL	NULL	NULL		NULL			1	0	MS 38			New boxes acquired October 2010.				NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms38pky.xml							1
850	2	2011-11-30 13:06:36.973	2011-06-13 07:35:30.583	johnemm	johnemm	Thomas Moore Papers		NULL	NULL	NULL	NULL	NULL			Moore, Thomas	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	0000	60	x		1911-01-01 00:00:00.000	Manuscripts - Literary Collections					NULL	NULL	NULL		NULL			1	0	ms38							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms38.xml							1
851	3	2011-11-24 07:51:33.543	2011-06-13 07:35:30.583	johnemm	johnemm	Florida State Pharmaceutical Association Ladies Auxiliary Records		NULL	NULL	NULL	NULL	NULL			Florida State Pharmaceutical Association. Ladies Auxiliary.	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	0000	61	x		1911-01-01 00:00:00.000	Manuscripts - Florida History Collections					NULL	NULL	NULL		NULL			1	0	ms39							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms39.xml							1
852	3	2011-12-12 14:36:45.280	2011-06-13 07:35:30.600	johnemm	johnemm	Florida Section, American Chemical Society Records		NULL	NULL	NULL	NULL	NULL			American Chemical Society. Florida Section.	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida	American Chemical Society. Florida Section.	0	0000	62	x		1911-01-01 00:00:00.000	Manuscripts - Florida History Collections				Gift	NULL	NULL	NULL		NULL			1	0	ms40							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms40.xml							1
853	0	2011-06-13 07:35:30.617	2011-06-13 07:35:30.617	johnemm	johnemm	Florida Society of American Foresters Records		NULL	NULL	NULL	NULL	NULL			Florida Society of American Foresters.	Archives and Manuscripts, Department of Special Collections and Area Studies		0	0000	63	x		1911-01-01 00:00:00.000	Manuscripts - Florida History Collections					NULL	NULL	NULL		NULL			1	0	ms41							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL				Create EAD.				1
854	1	2011-11-03 10:51:25.937	2011-06-13 07:35:30.617	johnemm	johnemm	Miscellaneous Papers of French Authors (see individual records for each author)		NULL	NULL	NULL	NULL	NULL				Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	0000	64	x		1911-01-01 00:00:00.000	Manuscripts - Literary Collections					NULL	NULL	NULL		NULL			1	0	ms41 (Revise catalog record. Only need one record for entire collection (LaForgue, Cocteau, etc.).)							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL				Each author has their own EAD  (LaForgue, Cocteau, etc.).				1
855	6	2012-01-26 08:23:20.157	2011-06-13 07:35:30.617	johnemm	johnemm	Noailles, Anne E. comtesse Mathieu de		NULL	NULL	NULL	NULL	NULL			Noailles, Anna de	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida	Faure, A.	0	1968	6	0924		1968-09-24 00:00:00.000	Manuscripts - Literary Collections				Purchase	NULL	NULL	NULL		NULL			1	0				Purchased for $44				NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms41a							1
856	7	2012-01-26 08:26:11.360	2011-06-13 07:35:30.647	johnemm	johnemm	Cocteau, Jean		NULL	NULL	NULL	NULL	NULL			Cocteau, Jean	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida	Coulet, C.	0	1967	5	x		1967-01-01 00:00:00.000	Manuscripts - Literary Collections				Purchase	NULL	NULL	NULL		NULL			1	0				Purchased from C. Coulet and A. Faure for $72. 1 Poem bought from M. Breslauer in 1971 for $108. One letter bought from Coulet for $36 in 1973.				NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms41b							1
857	5	2012-01-26 08:26:57.753	2011-06-13 07:35:30.677	johnemm	johnemm	Louys, Pierre		NULL	NULL	NULL	NULL	NULL			Louÿs, Pierre	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	1971	2	x		1971-04-01 00:00:00.000	Manuscripts - Literary Collections				Purchase	NULL	NULL	NULL		NULL			1	0				Purchased from Breslauer book dealer for $72.				NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms41c							1
858	6	2012-01-26 08:22:26.920	2011-06-13 07:35:30.710	johnemm	johnemm	LaForgue, Jules		NULL	NULL	NULL	NULL	NULL			Laforgue, Jules	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida	Coulet, C.	0	1968	5	x		1968-10-01 00:00:00.000	Manuscripts - Literary Collections				Purchase	NULL	NULL	NULL		NULL			1	0				Laforgue purchased for 2450 francs.				NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms41d.xml							1
